
===== block_0 =====
c,freq_fgconv_scalar,freq_fgconv_grad,gate_fgconv,gate_fgconv_grad,z_fgconv_energy,z_fgconv_grad_energy,pure_gated_fgconv_energy,pure_gated_fgconv_grad_energy,y_fgconv_energy,y_fgconv_grad_energy
170,0.390191,0.001162,0.139420,0.016058,1.664845,0.000014,0.232112,0.000088,0.274708,0.000088
171,0.247184,0.008247,0.682353,0.001271,1.395354,0.000015,0.952124,0.000020,0.987825,0.000020
172,0.445436,0.004733,0.071697,0.020692,1.241181,0.000018,0.088989,0.000190,0.120746,0.000190
173,0.332842,-0.002700,0.364742,0.005888,1.703843,0.000011,0.621462,0.000028,0.665056,0.000028
174,0.323007,-0.012858,0.175280,0.010384,1.794047,0.000008,0.314460,0.000039,0.360362,0.000039
175,0.308559,0.010733,0.461110,0.032690,1.683333,0.000036,0.776202,0.000073,0.819271,0.000073
176,0.332015,0.005952,0.094499,-0.017230,1.703172,0.000005,0.160948,0.000039,0.204525,0.000039
177,0.462885,0.010370,0.318780,-0.009019,1.723765,0.000011,0.549501,0.000031,0.593605,0.000031
178,0.195730,-0.005361,0.159019,-0.010165,1.543382,0.000008,0.245427,0.000045,0.284916,0.000045
179,0.201566,0.002039,0.215509,0.003696,1.578500,0.000015,0.340181,0.000064,0.380568,0.000064
180,0.198268,-0.018706,0.243763,0.005838,2.002665,0.000015,0.488176,0.000054,0.539415,0.000054
181,0.387445,-0.009083,0.218176,0.012425,1.658719,0.000009,0.361893,0.000037,0.404333,0.000037
182,0.248621,0.008623,0.293402,0.015091,1.133243,0.000023,0.332496,0.000071,0.361491,0.000071
183,0.304739,0.003708,0.206104,-0.006170,1.780637,0.000015,0.366995,0.000067,0.412554,0.000067
184,0.450665,-0.000422,0.273406,0.004602,1.510218,0.000042,0.412903,0.000140,0.451543,0.000140
185,0.618024,-0.007559,0.404315,0.024962,1.595953,0.000035,0.645269,0.000081,0.686102,0.000081
186,0.316435,-0.007922,0.477465,0.006222,1.886511,0.000009,0.900743,0.000019,0.949011,0.000019
187,0.262048,0.005832,0.382034,0.008613,2.703941,0.000026,1.032996,0.000065,1.102179,0.000065
188,0.357547,0.002102,0.480875,0.001388,1.338430,0.000018,0.643617,0.000035,0.677862,0.000035
189,0.338080,-0.007607,0.093067,-0.045280,1.518286,0.000011,0.141302,0.000092,0.180149,0.000092
190,0.321057,-0.003718,0.213487,0.041036,1.527864,0.000025,0.326180,0.000105,0.365271,0.000105
191,0.331340,-0.004459,0.371995,0.004653,2.188337,0.000015,0.814051,0.000037,0.870041,0.000037

===== block_9 =====
c,freq_fgconv_scalar,freq_fgconv_grad,gate_fgconv,gate_fgconv_grad,z_fgconv_energy,z_fgconv_grad_energy,pure_gated_fgconv_energy,pure_gated_fgconv_grad_energy,y_fgconv_energy,y_fgconv_grad_energy
0,0.286099,0.005955,0.278254,0.066359,1.680679,0.000033,0.467655,0.000108,0.519405,0.000108
1,0.547567,0.003214,0.247571,0.049177,1.484739,0.000025,0.367579,0.000091,0.413295,0.000091
2,0.262153,-0.006534,0.466919,0.034874,1.410697,0.000037,0.658680,0.000075,0.702117,0.000075
3,0.296638,0.025497,0.740024,-0.086866,2.677309,0.000061,1.981272,0.000079,2.063709,0.000079
4,0.427306,0.007563,0.303274,-0.046960,1.648791,0.000025,0.500036,0.000074,0.550804,0.000074
5,0.244569,0.000588,0.136188,-0.007581,1.858877,0.000002,0.253157,0.000012,0.310394,0.000012
6,0.420441,0.010032,0.688144,0.005499,1.350653,0.000006,0.929444,0.000009,0.971032,0.000009
7,0.309333,0.012083,0.286217,-0.013195,1.577760,0.000008,0.451582,0.000025,0.500162,0.000025
8,0.219953,-0.018404,0.459902,-0.000384,1.619545,0.000001,0.744832,0.000002,0.794700,0.000002
9,0.425099,-0.032858,0.420165,0.006799,1.480824,0.000006,0.622191,0.000014,0.667787,0.000014
10,0.481269,-0.014009,0.119670,0.297999,2.008949,0.000059,0.240411,0.000389,0.302268,0.000389
11,0.236077,0.022817,0.194763,0.003733,1.363150,0.000004,0.265492,0.000016,0.307465,0.000016
12,0.358618,0.016908,0.577811,-0.003847,1.187333,0.000004,0.686054,0.000006,0.722613,0.000006
13,0.347875,0.020903,0.417183,-0.018403,1.250308,0.000014,0.521607,0.000031,0.560105,0.000031
14,0.273426,-0.021187,0.234550,0.026555,1.513816,0.000014,0.355065,0.000054,0.401677,0.000054
15,0.308355,-0.015858,0.544798,-0.003115,1.224137,0.000006,0.666907,0.000010,0.704599,0.000010
16,0.367930,-0.029744,0.363779,-0.022946,1.962896,0.000017,0.714060,0.000043,0.774500,0.000043
17,0.229718,-0.013467,0.438143,0.008607,1.600887,0.000006,0.701417,0.000013,0.750710,0.000013
18,0.324875,0.005542,0.139143,-0.072497,2.008992,0.000011,0.279536,0.000062,0.341395,0.000062
19,0.268146,-0.000078,0.058877,-0.045323,1.189531,0.000009,0.070036,0.000099,0.106663,0.000099
20,0.561389,-0.005417,0.536088,-0.020985,2.087662,0.000013,1.119171,0.000024,1.183452,0.000024
21,0.135618,0.016954,0.408299,0.009138,1.496007,0.000011,0.610819,0.000024,0.656882,0.000024
22,0.406321,-0.011593,0.305239,-0.020800,1.214894,0.000013,0.370833,0.000038,0.408241,0.000038
23,0.548492,0.016734,0.226815,-0.012420,1.280316,0.000005,0.290395,0.000021,0.329817,0.000021
24,0.377402,-0.009944,0.685227,-0.012159,1.410744,0.000019,0.966680,0.000027,1.010118,0.000027
25,0.300327,0.002054,0.395271,-0.010310,1.117458,0.000008,0.441699,0.000019,0.476106,0.000019
26,0.264039,-0.031815,0.453760,0.021575,1.795652,0.000015,0.814796,0.000031,0.870086,0.000031
27,0.245891,0.008306,0.261884,0.015887,2.195148,0.000005,0.574874,0.000017,0.642465,0.000017
28,0.477294,-0.023783,0.420942,0.009560,1.793522,0.000005,0.754968,0.000012,0.810192,0.000012
29,0.311966,-0.001968,0.297634,0.023451,1.600119,0.000010,0.476250,0.000032,0.525519,0.000032
30,0.246071,-0.016381,0.314614,0.036566,1.597497,0.000020,0.502595,0.000059,0.551784,0.000059
31,0.448027,-0.009462,0.450563,-0.013189,1.412667,0.000010,0.636495,0.000021,0.679992,0.000021
32,0.477919,-0.003499,0.290621,-0.027614,1.348776,0.000015,0.391983,0.000046,0.433513,0.000046
33,0.235581,-0.023262,0.327230,-0.062397,1.728645,0.000030,0.565664,0.000084,0.618891,0.000084
34,0.297015,0.001095,0.272824,-0.023081,1.385507,0.000011,0.378000,0.000035,0.420661,0.000035
35,0.291427,0.028740,0.256703,-0.004699,1.345858,0.000004,0.345486,0.000014,0.386927,0.000014
36,0.282426,-0.001472,0.447898,0.002736,1.514448,0.000002,0.678318,0.000005,0.724950,0.000005
37,0.233673,-0.017493,0.416907,-0.036387,2.002201,0.000017,0.834733,0.000037,0.896383,0.000037
38,0.541564,-0.011519,0.565270,-0.006631,1.101897,0.000013,0.622869,0.000022,0.656798,0.000022
39,0.289360,0.016411,0.261206,0.161175,1.731282,0.000060,0.452221,0.000207,0.505529,0.000207
40,0.215397,-0.017386,0.267209,0.007203,1.254658,0.000006,0.335256,0.000020,0.373888,0.000020
41,0.277001,0.048884,0.390541,0.004280,1.496490,0.000004,0.584440,0.000008,0.630519,0.000008
42,0.246856,-0.025854,0.285602,0.061593,1.421311,0.000028,0.405929,0.000087,0.449693,0.000087
43,0.176629,-0.008542,0.413624,0.029807,1.465084,0.000019,0.605993,0.000042,0.651105,0.000042
44,0.389115,0.004676,0.276620,-0.034540,1.419140,0.000022,0.392563,0.000071,0.436260,0.000071
45,0.340610,-0.003749,0.769021,0.017836,1.813571,0.000020,1.394673,0.000025,1.450515,0.000025
46,0.221153,-0.023622,0.382561,-0.050687,2.080316,0.000026,0.795847,0.000062,0.859903,0.000062
47,0.414721,-0.020846,0.370652,-0.015860,1.926666,0.000007,0.714122,0.000018,0.773446,0.000018
48,0.320980,-0.006811,0.438772,-0.012892,1.819040,0.000011,0.798143,0.000023,0.854154,0.000023
49,0.240689,-0.021261,0.693814,0.004190,1.392488,0.000006,0.966127,0.000008,1.009003,0.000008
50,0.307273,-0.008614,0.118399,-0.029312,1.493210,0.000007,0.176794,0.000050,0.222772,0.000050
51,0.246634,0.020345,0.190273,-0.001427,1.356090,0.000001,0.258028,0.000005,0.299783,0.000005
52,0.261687,0.032412,0.270384,-0.009136,1.591606,0.000004,0.430344,0.000014,0.479352,0.000014
53,0.298035,-0.022288,0.222122,-0.022555,1.693329,0.000011,0.376125,0.000043,0.428265,0.000043
54,0.400847,0.008277,0.202461,0.015537,1.511025,0.000007,0.305923,0.000030,0.352449,0.000030
55,0.288599,-0.002270,0.457731,-0.012363,1.078079,0.000014,0.493470,0.000029,0.526666,0.000029
56,0.356447,-0.001281,0.986626,0.018676,1.838807,0.000029,1.814216,0.000029,1.870835,0.000029
57,0.328379,-0.010972,0.266712,0.129651,2.231772,0.000043,0.595240,0.000144,0.663958,0.000144
58,0.262783,0.002709,0.220480,0.001920,1.432799,0.000005,0.315904,0.000018,0.360022,0.000018
59,0.327525,-0.007821,0.239582,-0.017385,1.273298,0.000009,0.305059,0.000033,0.344265,0.000033
60,0.514725,0.006687,0.185457,-0.028615,1.361368,0.000011,0.252476,0.000053,0.294394,0.000053
61,0.187135,-0.006220,0.894781,0.000022,1.895915,0.000002,1.696428,0.000002,1.754806,0.000002
62,0.139122,-0.038246,0.284723,-0.069180,1.349921,0.000037,0.384354,0.000116,0.425919,0.000116
63,0.379575,-0.006955,0.268410,0.007266,1.163215,0.000005,0.312219,0.000016,0.348035,0.000016
64,0.275042,-0.040845,0.568456,-0.026744,1.933007,0.000021,1.098830,0.000035,1.158349,0.000035
65,0.274507,0.030532,0.462137,-0.003047,1.687754,0.000003,0.779973,0.000006,0.831940,0.000006
66,0.174054,0.009988,0.303720,-0.047512,1.538317,0.000031,0.467217,0.000092,0.514584,0.000092
67,0.434393,-0.009939,0.416212,-0.013797,1.210313,0.000012,0.503746,0.000027,0.541013,0.000027
68,0.300213,-0.002735,0.504602,-0.002403,1.185663,0.000003,0.598288,0.000006,0.634796,0.000006
69,0.380581,-0.003444,0.682351,-0.002478,1.575404,0.000003,1.074979,0.000004,1.123487,0.000004
70,0.243971,-0.011051,0.245613,0.014540,1.452287,0.000008,0.356701,0.000027,0.401418,0.000027
71,0.133247,-0.020794,0.374166,0.006341,1.158671,0.000007,0.433536,0.000016,0.469213,0.000016
72,0.360124,0.002371,0.398804,-0.002606,1.404042,0.000004,0.559938,0.000010,0.603170,0.000010
73,0.388772,-0.022632,0.178013,-0.044073,1.386543,0.000022,0.246823,0.000103,0.289516,0.000103
74,0.414691,0.026655,0.453331,-0.097275,2.059411,0.000051,0.933594,0.000106,0.997005,0.000106
75,0.236545,-0.012107,0.384659,-0.001476,1.339129,0.000007,0.515108,0.000016,0.556341,0.000016
76,0.277881,-0.014690,0.286815,0.006137,1.456244,0.000003,0.417672,0.000008,0.462511,0.000008
77,0.189173,-0.013255,0.142963,-0.038910,1.464652,0.000008,0.209392,0.000047,0.254490,0.000047
78,0.360159,-0.018269,0.186776,-0.041807,1.368403,0.000016,0.255585,0.000075,0.297720,0.000075
79,0.253652,0.013276,0.212365,-0.105237,1.732749,0.000038,0.367975,0.000157,0.421328,0.000157
80,0.338755,0.019426,0.497611,-0.004758,1.218513,0.000006,0.606346,0.000011,0.643865,0.000011
81,0.276433,0.013076,0.304545,-0.011062,1.567334,0.000005,0.477323,0.000016,0.525583,0.000016
82,0.395170,-0.011836,0.234415,-0.082715,1.701642,0.000024,0.398891,0.000091,0.451287,0.000091
83,0.258484,0.027533,0.193811,-0.049060,2.288452,0.000014,0.443527,0.000063,0.513991,0.000063
84,0.361855,0.030857,0.735442,-0.005105,1.498528,0.000006,1.102080,0.000008,1.148222,0.000008
85,0.338842,-0.007295,0.162235,0.010231,1.660393,0.000003,0.269374,0.000017,0.320499,0.000017
86,0.248240,-0.002106,0.165196,-0.001701,1.123899,0.000002,0.185663,0.000012,0.220269,0.000012
87,0.245412,0.011914,0.279223,-0.063178,1.422600,0.000026,0.397222,0.000085,0.441026,0.000085
88,0.403928,0.014155,0.164330,-0.028656,1.264214,0.000011,0.207748,0.000055,0.246674,0.000055
89,0.349736,-0.002037,0.499518,0.063065,1.650561,0.000053,0.824485,0.000099,0.875307,0.000099
90,0.239774,-0.026856,0.177736,-0.024630,1.063176,0.000012,0.188964,0.000056,0.221701,0.000056
91,0.212026,-0.004441,0.315289,0.066599,2.005226,0.000032,0.632225,0.000093,0.693968,0.000093
92,0.292545,-0.014721,0.264375,-0.036871,1.497039,0.000015,0.395780,0.000052,0.441875,0.000052
93,0.262558,-0.009885,0.226362,0.029957,2.078103,0.000009,0.470403,0.000034,0.534390,0.000034
94,0.260163,0.011409,0.127520,-0.001783,1.566388,0.000001,0.199746,0.000004,0.247977,0.000004
95,0.416125,-0.006766,0.523145,0.001340,1.607253,0.000005,0.840827,0.000009,0.890316,0.000009
96,0.282831,-0.018217,0.312935,0.048092,1.743630,0.000026,0.545642,0.000075,0.599330,0.000075
97,0.272680,-0.007427,0.343540,0.189415,1.854357,0.000074,0.637045,0.000199,0.694143,0.000199
98,0.316990,0.018519,0.463091,0.001775,1.645758,0.000014,0.762135,0.000029,0.812810,0.000029
99,0.253595,0.007206,0.272424,-0.015582,1.180978,0.000008,0.321726,0.000027,0.358090,0.000027
100,0.215824,-0.002304,0.236812,0.022588,1.327481,0.000009,0.314364,0.000035,0.355238,0.000035
101,0.157555,0.008660,0.384498,0.024481,1.907821,0.000013,0.733552,0.000032,0.792296,0.000032
102,0.343210,0.037453,0.556121,-0.020503,2.029059,0.000016,1.128402,0.000027,1.190879,0.000027
103,0.332623,-0.000846,0.268353,-0.012725,1.474364,0.000009,0.395649,0.000031,0.441047,0.000031
104,0.272641,-0.004511,0.265248,0.086417,1.689553,0.000031,0.448150,0.000105,0.500173,0.000105
105,0.142642,-0.002039,0.361380,-0.006010,1.414530,0.000006,0.511182,0.000015,0.554737,0.000015
106,0.197868,-0.002281,0.249525,0.016980,1.247049,0.000008,0.311170,0.000030,0.349568,0.000030
107,0.295793,-0.006973,0.846245,0.000703,2.414465,0.000001,2.043229,0.000001,2.117573,0.000001
108,0.242567,-0.024210,0.710661,0.011709,1.303372,0.000013,0.926256,0.000018,0.966388,0.000018
109,0.345828,0.000957,0.317089,0.044669,1.682017,0.000019,0.533350,0.000055,0.585141,0.000055
110,0.307641,0.029908,0.454603,-0.003433,1.565584,0.000005,0.711719,0.000009,0.759925,0.000009
111,0.338645,-0.011244,0.325873,0.051256,1.209343,0.000033,0.394092,0.000094,0.431329,0.000094
112,0.426933,0.010564,0.316548,0.031251,1.786763,0.000014,0.565596,0.000040,0.620612,0.000040
113,0.280176,-0.026197,0.505224,0.010996,1.293589,0.000010,0.653552,0.000018,0.693383,0.000018
114,0.307797,-0.021929,0.227437,-0.050414,1.193393,0.000022,0.271422,0.000084,0.308168,0.000084
115,0.291924,0.018590,0.107604,-0.071510,1.725617,0.000016,0.185683,0.000114,0.238816,0.000114
116,0.468099,-0.002719,0.418617,-0.020693,1.726865,0.000011,0.722895,0.000025,0.776067,0.000025
117,0.172071,0.000194,0.260430,-0.009781,1.208592,0.000004,0.314753,0.000014,0.351967,0.000014
118,0.280729,-0.011640,0.222865,-0.009091,2.033611,0.000008,0.453221,0.000032,0.515838,0.000032
119,0.310122,0.011194,0.727501,0.015405,1.714276,0.000021,1.247138,0.000028,1.299922,0.000028
120,0.296822,0.016044,0.237603,-0.015542,1.120728,0.000007,0.266288,0.000025,0.300797,0.000025
121,0.362518,0.012442,0.332917,0.000851,1.626377,0.000001,0.541448,0.000004,0.591526,0.000004
122,0.472353,0.039985,0.175165,-0.035135,1.860753,0.000010,0.325939,0.000051,0.383234,0.000051
123,0.268212,0.001588,0.631014,0.010822,1.542007,0.000011,0.973028,0.000017,1.020508,0.000017
124,0.465356,0.000746,0.173929,0.002279,1.392578,0.000001,0.242210,0.000004,0.285089,0.000004
125,0.361220,0.002189,0.173013,0.084601,1.414669,0.000026,0.244757,0.000127,0.288316,0.000127
126,0.228058,0.007755,0.263950,0.001723,1.536073,0.000006,0.405446,0.000019,0.452744,0.000019
127,0.316441,-0.006805,0.269389,0.059136,1.624480,0.000023,0.437617,0.000076,0.487637,0.000076
128,0.252520,0.007205,0.201090,-0.083185,1.866846,0.000023,0.375405,0.000098,0.432887,0.000098
129,0.260036,0.001145,0.573975,-0.014787,2.731438,0.000009,1.567777,0.000015,1.651881,0.000015
130,0.241917,0.016116,0.382583,-0.082933,1.950736,0.000041,0.746318,0.000100,0.806384,0.000100
131,0.422335,0.004521,0.548927,-0.006277,1.322052,0.000010,0.725711,0.000017,0.766418,0.000017
132,0.572740,-0.019478,0.397605,-0.023206,1.958308,0.000013,0.778634,0.000030,0.838932,0.000030
133,0.382702,0.019585,0.162517,0.189269,1.674697,0.000057,0.272167,0.000293,0.323733,0.000293
134,0.315006,0.022632,0.400424,-0.014773,1.519996,0.000012,0.608643,0.000029,0.655445,0.000029
135,0.397633,0.009726,0.304781,-0.030180,1.609933,0.000016,0.490678,0.000047,0.540249,0.000047
136,0.372141,0.010075,0.386201,-0.004146,1.125870,0.000004,0.434812,0.000009,0.469479,0.000009
137,0.336943,-0.003825,0.385837,0.024881,1.193222,0.000023,0.460389,0.000055,0.497129,0.000055
138,0.241524,0.009509,0.443856,0.064202,1.502739,0.000049,0.667000,0.000104,0.713271,0.000104
139,0.247474,0.000721,0.558080,-0.014244,2.015273,0.000011,1.124684,0.000019,1.186736,0.000019
140,0.364199,0.000974,0.396538,0.050272,2.000612,0.000027,0.793318,0.000063,0.854919,0.000063
141,0.182739,0.024204,0.184459,0.025493,1.609716,0.000012,0.296926,0.000057,0.346491,0.000057
142,0.375658,0.012128,0.196044,-0.012594,1.351252,0.000005,0.264905,0.000022,0.306511,0.000022
143,0.400086,-0.024314,0.247946,0.008922,1.456763,0.000008,0.361199,0.000027,0.406054,0.000027
144,0.354847,0.015121,0.434698,0.004525,1.961398,0.000003,0.852615,0.000007,0.913009,0.000007
145,0.235790,-0.005970,0.288089,-0.053236,1.526433,0.000021,0.439748,0.000065,0.486749,0.000065
146,0.478193,0.006572,0.141319,-0.002747,2.030624,0.000002,0.286965,0.000014,0.349490,0.000014
147,0.401192,0.003437,0.576915,-0.006516,2.139592,0.000006,1.234362,0.000009,1.300243,0.000009
148,0.204291,0.018014,0.094695,-0.095170,1.473205,0.000018,0.139505,0.000144,0.184867,0.000144
149,0.209975,-0.043869,0.419406,0.014777,2.099864,0.000010,0.880696,0.000021,0.945353,0.000021
150,0.292283,-0.015914,0.301096,0.030402,1.435179,0.000015,0.432127,0.000046,0.476318,0.000046
151,0.426466,0.013453,0.307518,-0.090396,2.079593,0.000048,0.639513,0.000140,0.703546,0.000140
152,0.172758,0.001980,0.416309,-0.018907,1.326711,0.000018,0.552322,0.000040,0.593173,0.000040
153,0.289143,-0.009949,0.193464,0.023925,1.343199,0.000009,0.259861,0.000042,0.301219,0.000042
154,0.185136,0.000240,0.123751,0.148865,1.496744,0.000040,0.185223,0.000257,0.231310,0.000257
155,0.447266,-0.016123,0.408771,-0.039796,1.391760,0.000027,0.568911,0.000062,0.611765,0.000062
156,0.271492,0.002238,0.336934,0.032436,1.394949,0.000024,0.470006,0.000065,0.512958,0.000065
157,0.287834,-0.010572,0.139562,0.046529,1.247352,0.000015,0.174083,0.000088,0.212490,0.000088
158,0.204354,0.012487,0.271802,0.046154,2.166095,0.000014,0.588748,0.000047,0.655445,0.000047
159,0.304120,-0.006208,0.265100,0.005602,1.195094,0.000004,0.316819,0.000014,0.353617,0.000014
160,0.278631,0.008025,0.156755,0.010808,1.741758,0.000005,0.273030,0.000028,0.326660,0.000028
161,0.345700,0.006795,0.254689,0.033366,1.244239,0.000016,0.316894,0.000057,0.355205,0.000057
162,0.249111,0.009991,0.516429,-0.034861,1.117796,0.000051,0.577263,0.000094,0.611681,0.000094
163,0.420865,-0.003011,0.435084,0.028009,1.373285,0.000022,0.597495,0.000048,0.639780,0.000048
164,0.298555,-0.026948,0.183952,-0.176061,2.243267,0.000043,0.412652,0.000201,0.481725,0.000201
165,0.303430,-0.014951,0.201901,-0.045184,1.077573,0.000021,0.217563,0.000092,0.250743,0.000092
166,0.330713,-0.018204,0.183804,0.088828,1.589501,0.000028,0.292157,0.000132,0.341100,0.000132
167,0.357437,0.005336,0.411798,-0.003926,1.657402,0.000004,0.682515,0.000010,0.733549,0.000010
168,0.344926,-0.008904,0.312638,-0.016234,1.569366,0.000008,0.490644,0.000024,0.538966,0.000024
169,0.218753,-0.031617,0.496499,-0.015744,1.279227,0.000016,0.635135,0.000031,0.674523,0.000031
170,0.390191,-0.008177,0.329122,0.037981,1.671707,0.000019,0.550196,0.000054,0.601670,0.000054
171,0.247184,0.032606,0.257269,0.021381,1.630402,0.000010,0.419452,0.000036,0.469654,0.000036
172,0.445436,0.024836,0.285053,0.017938,1.340970,0.000009,0.382247,0.000028,0.423537,0.000028
173,0.332842,0.016738,0.312174,-0.003517,1.454057,0.000003,0.453919,0.000009,0.498690,0.000009
174,0.323007,0.020661,0.301799,0.028857,1.561777,0.000014,0.471342,0.000042,0.519431,0.000042
175,0.308559,0.009122,0.423244,-0.028397,1.896187,0.000016,0.802549,0.000035,0.860934,0.000035
176,0.332015,-0.013391,0.861480,0.004676,1.278621,0.000008,1.101507,0.000010,1.140877,0.000010
177,0.462885,0.000753,0.382494,-0.015147,1.485004,0.000011,0.568006,0.000026,0.613731,0.000026
178,0.195730,0.010251,0.216563,0.004038,1.275203,0.000005,0.276162,0.000021,0.315427,0.000021
179,0.201566,-0.016649,0.161950,-0.087396,1.713320,0.000023,0.277472,0.000119,0.330227,0.000119
180,0.198268,0.012415,0.092573,-0.018696,1.307535,0.000004,0.121043,0.000033,0.161303,0.000033
181,0.387445,-0.033591,0.167286,-0.052428,1.472282,0.000015,0.246292,0.000078,0.291625,0.000078
182,0.248621,-0.007845,0.494830,0.069623,1.383636,0.000062,0.684664,0.000117,0.727268,0.000117
183,0.304739,-0.002785,0.127794,0.060493,1.207618,0.000020,0.154326,0.000126,0.191510,0.000126
184,0.450665,0.011298,0.113426,-0.006329,1.512677,0.000002,0.171577,0.000013,0.218154,0.000013
185,0.618024,-0.006476,0.245343,0.066501,1.575890,0.000026,0.386633,0.000095,0.435156,0.000095
186,0.316435,0.010658,0.523191,0.009127,1.885870,0.000008,0.986670,0.000014,1.044738,0.000014
187,0.262048,0.038677,0.164731,0.036765,1.091244,0.000016,0.179762,0.000081,0.213363,0.000081
188,0.357547,-0.023096,0.484402,0.004031,1.578880,0.000005,0.764813,0.000009,0.813429,0.000009
189,0.338080,-0.001254,0.124718,0.149130,2.148359,0.000032,0.267938,0.000203,0.334089,0.000203
190,0.321057,-0.016085,0.709856,0.000234,1.622066,0.000004,1.151433,0.000005,1.201378,0.000005
